date_submitted,survey_consent,latitude,longitude,link_community_site,link_community_na,w1_latitude,w1_longitude,w1_method,w1_region,w1_loc_latitude,w1_loc_longitude,w2,w2_other_specify,w3,w3_other_specify,w4,w5,w5_dont_know,w6,w6_dont_know,w7,w8,w9,w10_mpn,w10_confidence,w10_health_risk,w10_image,w10_c1,w10_c2,w10_c3,w10_c4,w10_c5,w11_magnitude,w11_units,w12,w13_magnitude,w13_units,w14,w15,w16,toilet_type,toilet_shared,waste_removed,waste_treated,waste_disposal,handwash_place,handwash_not_observed_reason,handwash_water,handwash_soap,handwash_water_soap
26/01/2021,Yes,-16.2058614,35.11397506,11273099,NA,-16.20587136,35.11375275,GPS,"SC Kwethemule, Thyolo, Malawi",-16.20587136,35.11375275,Borehole or tubewell,NA,NA,NA,Elsewhere,40,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine with slab,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
26/01/2021,Yes,-16.20587136,35.11375275,11273099,NA,-16.20586804,35.11358943,GPS,"SC Kwethemule, Thyolo, Malawi",-16.20586804,35.11358943,Borehole or tubewell,NA,NA,NA,Elsewhere,45,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is available,Soap or detergent present,NA
26/01/2021,Yes,-16.20633925,35.11426546,11273099,NA,-16.20633925,35.11426546,GPS,"SC Kwethemule, Thyolo, Malawi",-16.20633925,35.11426546,Borehole or tubewell,NA,NA,NA,Elsewhere,10,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
18/12/2021,Yes,-16.206872,35.1021242,11273099,NA,-16.2069368,35.1020884,GPS,"SC Kwethemule, Thyolo, Malawi",-16.2069368,35.1020884,Unprotected spring,NA,NA,NA,Elsewhere,20,NA,Yes,NA,Yes,Point of collection (source),E. coli / TTC - Presence/absence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is available,Soap or detergent not present,NA
26/01/2021,Yes,-16.20696203,35.11253249,11273099,NA,-16.20696203,35.11253249,GPS,"SC Kwethemule, Thyolo, Malawi",-16.20696203,35.11253249,Borehole or tubewell,NA,NA,NA,Elsewhere,15,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine with slab,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
26/01/2021,Yes,-16.20697947,35.11010932,11273099,NA,-16.20683031,35.11031471,GPS,"SC Kwethemule, Thyolo, Malawi",-16.20683031,35.11031471,Borehole or tubewell,NA,NA,NA,Elsewhere,25,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
26/01/2021,Yes,-16.20702818,35.11057394,11273099,NA,-16.20697947,35.11010932,GPS,"SC Kwethemule, Thyolo, Malawi",-16.20697947,35.11010932,Borehole or tubewell,NA,NA,NA,Elsewhere,20,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is available,Soap or detergent not present,NA
26/01/2021,Yes,-16.20764947,35.11168199,11273099,NA,-16.20726914,35.11134635,GPS,"SC Kwethemule, Thyolo, Malawi",-16.20726914,35.11134635,Borehole or tubewell,NA,NA,NA,Elsewhere,40,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
26/01/2021,Yes,-16.20773398,35.11194792,11273099,NA,-16.20773398,35.11194792,GPS,"SC Kwethemule, Thyolo, Malawi",-16.20773398,35.11194792,Borehole or tubewell,NA,NA,NA,Elsewhere,75,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
18/12/2021,Yes,-16.2080339,35.1121502,11273099,NA,-16.2080416,35.1121124,GPS,"SC Kwethemule, Thyolo, Malawi",-16.208037,35.1121003,Borehole or tubewell,NA,NA,NA,Elsewhere,60,NA,No,NA,Yes,Point of collection (source),E. coli / TTC - Presence/absence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is not available,Soap or detergent not present,NA
18/12/2021,Yes,-16.2094939,35.1152601,11273099,NA,-16.2094751,35.1152519,GPS,"SC Kwethemule, Thyolo, Malawi",-16.2094691,35.1152721,Borehole or tubewell,NA,NA,NA,Elsewhere,20,NA,No,NA,Yes,Point of collection (source),E. coli / TTC - Presence/absence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is not available,Soap or detergent not present,NA
18/12/2021,Yes,-16.2134979,35.1164724,11273099,NA,-16.213492,35.1164381,GPS,"TA Changata, Thyolo, Malawi",-16.213492,35.1164381,Unprotected spring,NA,NA,NA,Elsewhere,20,NA,No,NA,Yes,Point of collection (source),E. coli / TTC - Presence/absence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is available,Soap or detergent not present,NA
18/12/2021,Yes,-16.2140799,35.1159036,11273099,NA,-16.2141041,35.1159835,GPS,"TA Changata, Thyolo, Malawi",-16.2141041,35.1159835,Unprotected spring,NA,NA,NA,Elsewhere,30,NA,No,NA,Yes,Point of collection (source),E. coli / TTC - Presence/absence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is not available,Soap or detergent present,NA
18/12/2021,Yes,-16.2143617,35.1109194,11273099,NA,-16.2143272,35.1109599,GPS,"TA Changata, Thyolo, Malawi",-16.2143272,35.1109599,Borehole or tubewell,NA,NA,NA,Elsewhere,30,NA,No,NA,Yes,Point of collection (source),E. coli / TTC - Presence/absence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is not available,Soap or detergent not present,NA
18/03/2020,Yes,-16.1620123,35.2869465,11293165,NA,-16.1620413,35.2870904,GPS,"TA Kapichi, Thyolo, Malawi",-16.1620644,35.2871453,Unprotected spring,NA,NA,NA,Elsewhere,120,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/03/2020,Yes,-16.1790958,35.2636707,11313825,NA,-16.1790188,35.2637089,GPS,"TA Kapichi, Thyolo, Malawi",-16.1790099,35.2636978,Unprotected spring,NA,NA,NA,Elsewhere,60,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/12/2019,Yes,-16.0522086,35.2067615,11475925,NA,-16.0522086,35.2067615,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0522086,35.2067615,Unprotected dug well,NA,NA,NA,Elsewhere,60,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
09/12/2019,Yes,-16.0524666,35.2105347,11475925,NA,-16.0524967,35.2105383,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0524666,35.2105347,Borehole or tubewell,NA,NA,NA,Elsewhere,15,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine with slab,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
09/12/2019,Yes,-16.0525976,35.210593,11475925,NA,-16.0525385,35.2106243,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0525385,35.2106243,Borehole or tubewell,NA,NA,NA,Elsewhere,40,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/12/2019,Yes,-16.05304,35.2068848,11475925,NA,-16.0529953,35.206887,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0529953,35.206887,Protected dug well,NA,NA,NA,Elsewhere,15,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/12/2019,Yes,-16.0530713,35.2095307,11475925,NA,-16.0530713,35.2095307,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0530713,35.2095307,Protected dug well,NA,NA,NA,Elsewhere,8,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
09/12/2019,Yes,-16.053101,35.2100384,11475925,NA,-16.053101,35.2100384,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.053101,35.2100384,Protected dug well,NA,NA,NA,In own dwelling or yard or plot,1,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine with slab,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
09/12/2019,Yes,-16.0531209,35.2101593,11475925,NA,-16.0531248,35.2101946,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0531248,35.2101946,Borehole or tubewell,NA,NA,NA,Elsewhere,700,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/12/2019,Yes,-16.05313,35.2082783,11475925,NA,-16.053164,35.2082974,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.053265,35.2081992,Protected dug well,NA,NA,NA,In own dwelling or yard or plot,2,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
09/12/2019,Yes,-16.0533983,35.21076,11475925,NA,-16.0533949,35.210756,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0533949,35.210756,Borehole or tubewell,NA,NA,NA,Elsewhere,30,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/12/2019,Yes,-16.0536183,35.209275,11475925,NA,-16.0536399,35.2092451,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0536399,35.2092451,Protected dug well,NA,NA,NA,Elsewhere,6,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
09/12/2019,Yes,-16.0536661,35.2109084,11475925,NA,-16.0536499,35.210891,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0536499,35.210891,Borehole or tubewell,NA,NA,NA,Elsewhere,10,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine with slab,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/12/2019,Yes,-16.0537999,35.2054557,11475925,NA,-16.0537999,35.2054557,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0537999,35.2054557,Borehole or tubewell,NA,NA,NA,Elsewhere,15,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/12/2019,Yes,-16.0540217,35.206695,11475925,NA,-16.0540217,35.206695,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0540217,35.206695,Protected dug well,NA,NA,NA,Elsewhere,2,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"Hanging toilet, hanging latrine",Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
11/12/2019,Yes,-16.0542067,35.2054933,11475925,NA,-16.0541585,35.2054998,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0541585,35.2054998,Borehole or tubewell,NA,NA,NA,Elsewhere,10,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/12/2019,Yes,-16.0543117,35.2088083,11475925,NA,-16.0544903,35.2084716,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0544903,35.2084716,Borehole or tubewell,NA,NA,NA,Elsewhere,35,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/12/2019,Yes,-16.054315,35.2087933,11475925,NA,-16.0543495,35.208779,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0543495,35.208779,Protected dug well,NA,NA,NA,Elsewhere,20,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
11/12/2019,Yes,-16.0543815,35.2052936,11475925,NA,-16.0543815,35.2052936,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0543815,35.2052936,Borehole or tubewell,NA,NA,NA,Elsewhere,10,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
09/12/2019,Yes,-16.0545063,35.2109008,11475925,NA,-16.0546301,35.2109813,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0546301,35.2109813,Borehole or tubewell,NA,NA,NA,Elsewhere,4,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
09/12/2019,Yes,-16.0546209,35.2125406,11475925,NA,-16.0546209,35.2125406,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0546209,35.2125406,Borehole or tubewell,NA,NA,NA,Elsewhere,5,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/12/2019,Yes,-16.0552275,35.2076106,11475925,NA,-16.0552033,35.207645,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0552033,35.207645,Protected dug well,NA,NA,NA,Elsewhere,5,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
09/12/2019,Yes,-16.0555901,35.2102771,11475925,NA,-16.055601,35.2102919,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.055601,35.2102919,Borehole or tubewell,NA,NA,NA,Elsewhere,10,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
09/12/2019,Yes,-16.0558464,35.2116788,11475925,NA,-16.0558733,35.2115983,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0558483,35.2116533,Borehole or tubewell,NA,NA,NA,Elsewhere,12,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
09/12/2019,Yes,-16.0562017,35.211915,11475925,NA,-16.0562317,35.2119517,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0562317,35.2119517,Borehole or tubewell,NA,NA,NA,Elsewhere,20,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is not available,Soap or detergent not present,NA
09/12/2019,Yes,-16.0569407,35.2115161,11475925,NA,-16.0569419,35.2115933,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0569419,35.2115933,Unprotected dug well,NA,NA,NA,Elsewhere,7,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
09/12/2019,Yes,-16.0573611,35.2131226,11475925,NA,-16.0573467,35.2131273,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0574409,35.2130919,Borehole or tubewell,NA,NA,NA,Elsewhere,20,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,No Facilities or bush or field,No,Don't Know,NA,NA,Not observed - Other reason (please specify),No sanitation facility,NA,NA,No
09/12/2019,Yes,-16.0578825,35.212956,11475925,NA,-16.0578953,35.2129268,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0578953,35.2129268,Borehole or tubewell,NA,NA,NA,Elsewhere,10,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
09/12/2019,Yes,-16.0581677,35.2121388,11475925,NA,-16.05824,35.2120215,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0581624,35.2121469,Borehole or tubewell,NA,NA,NA,Elsewhere,18,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
09/12/2019,Yes,-16.0583224,35.2135971,11475925,NA,-16.0582849,35.2136634,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0582849,35.2136634,Borehole or tubewell,NA,NA,NA,Elsewhere,12,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is not available,Soap or detergent not present,NA
09/12/2019,Yes,-16.0585417,35.213795,11475925,NA,-16.0585755,35.213645,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0585755,35.213645,Borehole or tubewell,NA,NA,NA,Elsewhere,8,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is not available,Soap or detergent not present,NA
11/12/2019,Yes,-16.0586467,35.20612,11475925,NA,-16.0586603,35.2061846,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0586603,35.2061846,Borehole or tubewell,NA,NA,NA,Elsewhere,11,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
11/12/2019,Yes,-16.0588933,35.205945,11475925,NA,-16.058815,35.2058733,GPS,"TA Nchilamwela, Thyolo, Malawi",NA,NA,Borehole or tubewell,NA,NA,NA,Elsewhere,5,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
11/12/2019,Yes,-16.0590217,35.20532,11475925,NA,-16.05904,35.2052417,GPS,"TA Nchilamwela, Thyolo, Malawi",NA,NA,Borehole or tubewell,NA,NA,NA,Elsewhere,2,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
11/12/2019,Yes,-16.0591617,35.2058317,11475925,NA,-16.0591617,35.2058317,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0591617,35.2058317,Borehole or tubewell,NA,NA,NA,Elsewhere,7,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
11/12/2019,Yes,-16.0594223,35.2075194,11475925,NA,-16.0596733,35.2073083,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0598137,35.2071752,Borehole or tubewell,NA,NA,NA,Elsewhere,10,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
11/12/2019,Yes,-16.0594783,35.206205,11475925,NA,-16.0594382,35.2062396,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0594382,35.2062396,Borehole or tubewell,NA,NA,NA,Elsewhere,20,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
09/12/2019,Yes,-16.0597439,35.2129508,11475925,NA,-16.0597439,35.2129508,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0597439,35.2129508,Borehole or tubewell,NA,NA,NA,In own dwelling or yard or plot,2,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/12/2019,Yes,-16.0597655,35.2092239,11475925,NA,-16.0598245,35.2093367,GPS,"TA Nchilamwela, Thyolo, Malawi",-16.0598245,35.2093367,Borehole or tubewell,NA,NA,NA,Elsewhere,10,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
